CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn
CUST_1492,32,Male,Month-to-month,80.43,3860.64,Yes,DSL,48,No,Electronic check,No
CUST_3151,22,Female,Month-to-month,29.4,2028.6,No,No,69,Yes,Mailed check,Yes
CUST_1082,33,Male,Month-to-month,84.4,3038.4,No,No,36,No,Credit card,No
CUST_1547,23,Male,Two year,100.44,4821.12,No,No,48,Yes,Credit card,No
CUST_295,19,Female,One year,57.54,3912.72,No,No,68,Yes,Bank transfer,No
CUST_1018,34,Male,Month-to-month,51.75,1966.5,Yes,No,38,No,Bank transfer,Yes
CUST_1619,54,Female,Month-to-month,87.38,2009.74,No,Fiber optic,23,Yes,Electronic check,No
CUST_3591,70,Male,Month-to-month,113.12,2941.12,Yes,DSL,26,No,Bank transfer,Yes
CUST_2248,49,Female,Two year,38.19,2405.97,No,Fiber optic,63,Yes,Credit card,No
CUST_4475,41,Female,Month-to-month,30.21,755.25,No,No,25,Yes,Bank transfer,No
CUST_545,64,Female,Two year,76.63,1149.45,Yes,Fiber optic,15,Yes,Bank transfer,No
CUST_471,60,Male,Two year,54.34,163.02,Yes,Fiber optic,3,No,Credit card,Yes
CUST_2390,44,Male,Month-to-month,24.99,1174.53,No,Fiber optic,47,Yes,Credit card,No
CUST_1586,58,Female,Month-to-month,108.3,4332.0,No,Fiber optic,40,Yes,Bank transfer,No
CUST_501,47,Male,Month-to-month,26.62,1650.44,Yes,Fiber optic,62,No,Electronic check,No
CUST_1242,66,Female,Month-to-month,55.97,447.76,Yes,Fiber optic,8,Yes,Mailed check,No
CUST_4327,54,Female,One year,64.82,1814.96,No,DSL,28,Yes,Credit card,No
CUST_902,55,Male,One year,24.22,72.66,No,DSL,3,Yes,Bank transfer,No
CUST_3988,66,Female,Month-to-month,53.84,3338.08,No,DSL,62,Yes,Electronic check,Yes
CUST_4592,52,Female,Month-to-month,49.92,3045.12,No,DSL,61,Yes,Electronic check,No
CUST_4421,32,Male,Month-to-month,75.45,3546.15,No,DSL,47,Yes,Bank transfer,No
CUST_3841,22,Male,Month-to-month,113.7,5343.9,No,DSL,47,No,Credit card,No
CUST_2196,66,Female,One year,62.0,1922.0,No,DSL,31,No,Mailed check,No
CUST_4318,36,Female,One year,87.12,6272.64,No,DSL,72,Yes,Credit card,No
CUST_3795,31,Male,Month-to-month,78.79,3860.71,Yes,DSL,49,Yes,Credit card,No
CUST_3548,53,Female,Month-to-month,64.15,3015.05,No,DSL,47,Yes,Mailed check,No
CUST_310,54,Female,One year,47.38,236.9,No,DSL,5,Yes,Bank transfer,No
CUST_3456,42,Male,Month-to-month,68.51,1986.79,No,No,29,Yes,Mailed check,No
CUST_161,43,Male,One year,85.94,85.94,No,Fiber optic,1,Yes,Electronic check,No
CUST_2256,58,Female,Month-to-month,99.42,397.68,No,No,4,Yes,Mailed check,Yes
CUST_173,56,Male,Month-to-month,86.37,3713.91,No,Fiber optic,43,Yes,Bank transfer,No
CUST_3960,49,Female,Month-to-month,34.31,994.99,No,No,29,Yes,Credit card,No
CUST_2223,45,Male,One year,91.92,1286.88,Yes,Fiber optic,14,Yes,Electronic check,No
CUST_3414,31,Male,Month-to-month,109.31,5028.26,No,Fiber optic,46,No,Electronic check,No
CUST_4341,25,Male,One year,64.61,452.27,Yes,DSL,7,No,Bank transfer,No
CUST_1086,66,Male,Month-to-month,103.89,5090.61,Yes,Fiber optic,49,No,Mailed check,Yes
CUST_1060,26,Female,Two year,73.97,3846.44,No,DSL,52,No,Mailed check,Yes
CUST_2748,42,Male,Month-to-month,38.43,807.03,No,No,21,No,Credit card,No
CUST_2,52,Female,One year,68.63,3019.72,No,Fiber optic,44,Yes,Mailed check,No
CUST_107,45,Male,One year,25.96,77.88,No,DSL,3,Yes,Mailed check,No
CUST_3177,34,Female,One year,88.59,2303.34,No,Fiber optic,26,No,Mailed check,No
CUST_2462,35,Male,Two year,21.97,1164.41,Yes,No,53,Yes,Bank transfer,No
CUST_3978,53,Female,One year,45.39,1860.99,No,No,41,Yes,Mailed check,No
CUST_2007,57,Female,Month-to-month,109.46,3064.88,No,Fiber optic,28,No,Electronic check,No
CUST_1576,69,Male,One year,22.44,628.32,Yes,Fiber optic,28,No,Credit card,No
CUST_3147,25,Male,Month-to-month,35.05,0.0,No,Fiber optic,0,No,Credit card,No
CUST_1633,65,Female,Month-to-month,32.16,1993.92,No,No,62,No,Electronic check,No
CUST_1110,27,Male,One year,113.34,2606.82,No,Fiber optic,23,Yes,Electronic check,No
CUST_519,24,Male,One year,100.46,803.68,Yes,Fiber optic,8,Yes,Electronic check,No
CUST_3153,23,Female,Month-to-month,61.11,549.99,No,Fiber optic,9,Yes,Bank transfer,No
CUST_1243,49,Female,Month-to-month,109.44,6238.08,Yes,No,57,Yes,Credit card,Yes
CUST_4635,56,Female,One year,22.57,880.23,Yes,DSL,39,Yes,Mailed check,No
CUST_1037,35,Male,One year,93.96,2442.96,No,DSL,26,No,Mailed check,Yes
CUST_1919,69,Male,Two year,41.85,41.85,No,Fiber optic,1,No,Mailed check,Yes
CUST_905,29,Male,Two year,96.28,3947.48,Yes,Fiber optic,41,No,Bank transfer,Yes
CUST_4241,18,Male,Two year,107.23,5361.5,No,No,50,Yes,Mailed check,No
CUST_463,45,Male,One year,85.35,3499.35,Yes,DSL,41,No,Bank transfer,No
CUST_1960,36,Female,Two year,87.58,1926.76,No,Fiber optic,22,Yes,Electronic check,Yes
CUST_829,62,Female,Two year,22.6,1310.8,Yes,DSL,58,Yes,Mailed check,No
CUST_4075,41,Male,Month-to-month,54.37,3044.72,No,DSL,56,Yes,Electronic check,No
CUST_1348,34,Male,Month-to-month,67.51,2902.93,Yes,No,43,Yes,Credit card,Yes
CUST_778,55,Female,Month-to-month,79.78,1994.5,No,DSL,25,No,Bank transfer,No
CUST_1207,34,Female,Month-to-month,111.2,1556.8,Yes,DSL,14,No,Credit card,No
CUST_2888,42,Male,Two year,38.45,2307.0,Yes,Fiber optic,60,No,Credit card,Yes
CUST_4020,18,Female,Two year,114.98,7588.68,No,No,66,Yes,Credit card,No
CUST_2506,52,Female,Month-to-month,61.27,245.08,No,DSL,4,No,Bank transfer,Yes
CUST_2052,60,Female,Month-to-month,36.92,1218.36,No,Fiber optic,33,Yes,Credit card,Yes
CUST_1042,66,Female,One year,99.59,6174.58,No,No,62,No,Mailed check,No
CUST_4158,68,Female,Month-to-month,85.49,4872.93,Yes,No,57,No,Bank transfer,Yes
CUST_976,69,Male,One year,40.38,80.76,Yes,Fiber optic,2,No,Mailed check,No
CUST_3523,66,Male,Month-to-month,100.31,702.17,No,Fiber optic,7,Yes,Mailed check,Yes
CUST_194,38,Male,Month-to-month,52.93,1217.39,No,Fiber optic,23,Yes,Bank transfer,No
CUST_1288,68,Female,Month-to-month,82.31,82.31,Yes,Fiber optic,1,Yes,Mailed check,No
CUST_2100,33,Female,Month-to-month,49.59,2082.78,No,Fiber optic,42,Yes,Mailed check,No
CUST_4580,69,Female,Month-to-month,45.06,2883.84,No,DSL,64,No,Electronic check,No
CUST_826,28,Male,One year,53.57,642.84,Yes,DSL,12,No,Mailed check,Yes
CUST_505,34,Male,Month-to-month,74.24,445.44,No,Fiber optic,6,Yes,Electronic check,No
CUST_4900,46,Female,One year,82.14,82.14,No,Fiber optic,1,Yes,Bank transfer,No
CUST_3976,48,Female,One year,90.25,6046.75,No,DSL,67,Yes,Electronic check,No
CUST_973,36,Female,Month-to-month,29.57,206.99,No,No,7,Yes,Credit card,No
CUST_771,26,Male,Two year,41.23,1113.21,No,No,27,No,Electronic check,No
CUST_2611,51,Female,Two year,56.36,338.16,No,Fiber optic,6,No,Bank transfer,No
CUST_3991,42,Male,Month-to-month,56.19,1123.8,No,Fiber optic,20,Yes,Credit card,No
CUST_3384,59,Male,Month-to-month,55.67,668.04,No,No,12,Yes,Electronic check,No
CUST_130,45,Female,One year,84.03,4369.56,No,No,52,Yes,Mailed check,No
CUST_2788,25,Female,Month-to-month,108.29,5522.79,No,Fiber optic,51,No,Mailed check,No
CUST_164,68,Female,Month-to-month,105.14,4415.88,No,Fiber optic,42,No,Mailed check,Yes
CUST_1360,67,Male,Two year,38.02,38.02,No,DSL,1,Yes,Electronic check,No
CUST_2099,55,Female,Month-to-month,71.98,0.0,No,DSL,0,Yes,Mailed check,Yes
CUST_3769,21,Female,Month-to-month,70.97,2554.92,No,DSL,36,Yes,Bank transfer,No
CUST_3441,39,Male,Month-to-month,81.77,1880.71,No,Fiber optic,23,No,Bank transfer,No
CUST_3955,19,Male,Month-to-month,103.86,4258.26,No,Fiber optic,41,Yes,Bank transfer,No
CUST_83,28,Female,Month-to-month,34.19,2051.4,Yes,DSL,60,No,Bank transfer,No
CUST_1192,32,Female,Two year,46.92,328.44,No,DSL,7,Yes,Credit card,No
CUST_1745,57,Female,Month-to-month,109.07,7634.9,No,Fiber optic,70,Yes,Bank transfer,No
CUST_3726,30,Female,Two year,118.06,6139.12,No,Fiber optic,52,No,Electronic check,No
CUST_1430,32,Female,Month-to-month,29.89,388.57,Yes,No,13,Yes,Bank transfer,No
CUST_1961,65,Female,Month-to-month,93.67,2060.74,No,Fiber optic,22,No,Electronic check,No
CUST_1074,32,Male,Month-to-month,95.76,287.28,No,DSL,3,Yes,Electronic check,No
CUST_4047,40,Female,Month-to-month,113.78,7168.14,Yes,No,63,No,Mailed check,No
CUST_1210,38,Male,Month-to-month,34.79,278.32,Yes,DSL,8,No,Electronic check,No
CUST_1511,66,Male,Two year,50.39,2973.01,Yes,DSL,59,Yes,Mailed check,No
CUST_4689,55,Female,One year,54.35,2065.3,No,DSL,38,Yes,Credit card,No
CUST_2451,59,Female,One year,85.62,2739.84,No,No,32,Yes,Bank transfer,Yes
CUST_221,42,Female,One year,62.19,186.57,Yes,No,3,Yes,Mailed check,No
CUST_2987,57,Male,Two year,61.55,123.1,No,No,2,No,Mailed check,No
CUST_793,35,Male,Month-to-month,113.5,6469.5,Yes,No,57,No,Mailed check,No
CUST_2868,51,Female,Month-to-month,118.39,1894.24,Yes,DSL,16,Yes,Mailed check,Yes
CUST_3451,30,Female,Month-to-month,119.79,3473.91,No,No,29,No,Mailed check,Yes
CUST_1928,22,Female,Month-to-month,70.12,3506.0,No,DSL,50,Yes,Mailed check,No
CUST_321,63,Male,One year,25.3,885.5,No,Fiber optic,35,Yes,Electronic check,No
CUST_2010,40,Male,Month-to-month,95.87,1533.92,Yes,DSL,16,No,Mailed check,No
CUST_2148,20,Male,Month-to-month,35.78,250.46,No,Fiber optic,7,Yes,Electronic check,No
CUST_2875,48,Female,Month-to-month,117.1,4918.2,No,DSL,42,Yes,Electronic check,No
CUST_2815,22,Female,One year,21.4,791.8,No,Fiber optic,37,No,Bank transfer,No
CUST_2935,33,Male,One year,41.32,1776.76,No,No,43,Yes,Credit card,Yes
CUST_704,20,Male,Month-to-month,117.42,4227.12,No,No,36,No,Bank transfer,No
CUST_1637,50,Female,Month-to-month,92.34,2123.82,No,Fiber optic,23,No,Mailed check,Yes
CUST_450,60,Male,Month-to-month,92.57,3332.52,No,No,36,Yes,Electronic check,No
CUST_2721,38,Female,Month-to-month,62.92,2453.88,Yes,DSL,39,Yes,Mailed check,No
CUST_4125,64,Male,Two year,90.44,1175.72,No,No,13,Yes,Bank transfer,No
CUST_1472,38,Female,Month-to-month,46.91,2533.14,Yes,DSL,54,Yes,Electronic check,Yes
CUST_4424,47,Male,Month-to-month,83.93,4867.94,No,DSL,58,Yes,Mailed check,No
CUST_2243,53,Male,Month-to-month,93.56,6642.76,Yes,DSL,71,No,Mailed check,No
CUST_605,22,Male,Month-to-month,89.1,6326.1,No,DSL,71,Yes,Bank transfer,No
CUST_2728,26,Female,Month-to-month,97.94,1958.8,No,No,20,Yes,Mailed check,Yes
CUST_1965,18,Female,Month-to-month,71.19,4840.92,No,DSL,68,No,Electronic check,No
CUST_4121,28,Male,Month-to-month,48.11,721.65,No,DSL,15,No,Electronic check,No
CUST_1460,39,Female,Month-to-month,94.57,0.0,No,No,0,Yes,Mailed check,No
CUST_1866,32,Female,Month-to-month,98.1,3825.9,No,Fiber optic,39,Yes,Electronic check,No
CUST_3207,69,Male,Month-to-month,76.1,913.2,No,Fiber optic,12,Yes,Electronic check,No
CUST_4097,46,Male,Month-to-month,93.34,4853.68,No,DSL,52,No,Electronic check,No
CUST_3987,61,Female,One year,83.27,0.0,No,DSL,0,Yes,Electronic check,No
CUST_4719,60,Female,One year,34.96,2027.68,No,Fiber optic,58,No,Electronic check,No
CUST_3015,61,Female,One year,54.36,2718.0,No,Fiber optic,50,No,Bank transfer,No
CUST_4596,25,Female,Month-to-month,34.47,2068.2,No,DSL,60,No,Credit card,Yes
CUST_4460,64,Male,Month-to-month,56.42,1015.56,No,Fiber optic,18,No,Mailed check,No
CUST_1613,67,Female,One year,94.64,6056.96,No,DSL,64,Yes,Electronic check,Yes
CUST_156,59,Female,Month-to-month,81.49,2933.64,No,DSL,36,No,Electronic check,No
CUST_2497,35,Male,Two year,41.33,2934.43,No,DSL,71,Yes,Bank transfer,No
CUST_4271,42,Male,One year,48.32,1836.16,No,DSL,38,Yes,Electronic check,No
CUST_1707,66,Male,Month-to-month,90.65,6345.5,No,Fiber optic,70,Yes,Mailed check,No
CUST_712,66,Female,Month-to-month,91.86,2480.22,No,DSL,27,Yes,Electronic check,No
CUST_2727,57,Male,One year,108.41,6938.24,No,DSL,64,No,Credit card,No
CUST_1911,22,Male,Month-to-month,102.71,0.0,No,No,0,No,Credit card,No
CUST_3252,46,Male,Month-to-month,88.12,5022.84,No,DSL,57,Yes,Bank transfer,No
CUST_3765,28,Female,Month-to-month,97.8,2934.0,Yes,Fiber optic,30,Yes,Mailed check,No
CUST_4078,32,Female,Two year,42.58,2427.06,No,DSL,57,Yes,Electronic check,No
CUST_102,49,Male,Month-to-month,50.18,2107.56,No,DSL,42,Yes,Bank transfer,Yes
CUST_2378,28,Female,Month-to-month,118.32,5442.72,No,DSL,46,Yes,Bank transfer,No
CUST_4156,22,Male,Month-to-month,46.12,184.48,Yes,No,4,Yes,Electronic check,No
CUST_2925,21,Female,Month-to-month,46.3,740.8,No,Fiber optic,16,Yes,Electronic check,No
CUST_1036,65,Female,Month-to-month,45.34,3219.14,No,No,71,No,Bank transfer,No
CUST_4945,53,Female,Two year,118.89,6895.62,No,Fiber optic,58,No,Mailed check,No
CUST_4427,70,Female,Month-to-month,25.79,490.01,Yes,Fiber optic,19,Yes,Credit card,No
CUST_2479,26,Female,Two year,75.58,226.74,No,DSL,3,No,Credit card,No
CUST_452,27,Female,Month-to-month,87.44,5596.16,No,Fiber optic,64,No,Mailed check,No
CUST_1409,38,Male,One year,93.3,2799.0,No,DSL,30,Yes,Mailed check,Yes
CUST_2077,65,Male,Two year,31.76,2064.4,No,DSL,65,No,Credit card,No
CUST_651,61,Female,Two year,32.42,1750.68,No,DSL,54,Yes,Bank transfer,No
CUST_3872,61,Male,Month-to-month,116.98,7252.76,No,Fiber optic,62,Yes,Mailed check,No
CUST_1621,43,Male,Month-to-month,32.94,2338.74,Yes,Fiber optic,71,Yes,Bank transfer,No
CUST_2524,26,Male,One year,58.26,407.82,No,No,7,No,Mailed check,No
CUST_1708,25,Male,Two year,50.39,3577.69,No,DSL,71,Yes,Bank transfer,Yes
CUST_3068,29,Female,Month-to-month,31.64,1898.4,Yes,Fiber optic,60,Yes,Bank transfer,Yes
CUST_2249,25,Female,Two year,23.9,286.8,No,DSL,12,Yes,Bank transfer,No
CUST_1641,20,Female,One year,50.5,2878.5,No,DSL,57,No,Bank transfer,No
CUST_1024,33,Male,Month-to-month,85.55,5988.5,No,DSL,70,No,Bank transfer,No
CUST_3847,40,Female,One year,59.12,768.56,No,Fiber optic,13,No,Bank transfer,No
CUST_3819,27,Male,Month-to-month,46.07,1428.17,Yes,DSL,31,Yes,Electronic check,No
CUST_96,61,Female,One year,94.2,2355.0,No,Fiber optic,25,No,Credit card,Yes
CUST_157,18,Male,One year,60.76,3888.64,Yes,DSL,64,Yes,Mailed check,No
CUST_3041,35,Male,Month-to-month,102.13,5515.02,No,DSL,54,Yes,Bank transfer,No
CUST_4162,50,Male,Month-to-month,118.76,5700.48,Yes,Fiber optic,48,No,Bank transfer,No
CUST_1879,52,Female,Two year,46.22,369.76,Yes,Fiber optic,8,Yes,Electronic check,No
CUST_4116,68,Male,Month-to-month,34.95,664.05,No,Fiber optic,19,No,Mailed check,Yes
CUST_4464,33,Male,Two year,98.87,197.74,Yes,Fiber optic,2,Yes,Electronic check,No
CUST_1265,37,Male,Month-to-month,27.79,0.0,No,DSL,0,Yes,Electronic check,No
CUST_313,36,Male,One year,81.82,5318.3,No,DSL,65,Yes,Mailed check,No
CUST_2926,56,Female,One year,37.28,2535.04,Yes,DSL,68,Yes,Bank transfer,Yes
CUST_3220,53,Female,Two year,57.3,1203.3,No,No,21,No,Credit card,No
CUST_4698,61,Male,One year,45.03,2611.74,No,Fiber optic,58,Yes,Bank transfer,No
CUST_403,55,Female,Month-to-month,100.99,3534.65,No,No,35,Yes,Mailed check,No
CUST_4972,49,Female,Month-to-month,50.12,3207.68,No,Fiber optic,64,Yes,Mailed check,No
CUST_1686,65,Male,Two year,80.46,2333.34,Yes,DSL,29,Yes,Credit card,Yes
CUST_4485,38,Male,One year,58.33,933.28,Yes,DSL,16,Yes,Credit card,No
CUST_3274,31,Male,Month-to-month,86.32,3366.48,No,No,39,No,Bank transfer,Yes
CUST_1835,42,Female,Two year,82.06,1148.84,Yes,Fiber optic,14,Yes,Electronic check,No
CUST_2963,24,Male,Month-to-month,34.33,240.31,No,DSL,7,No,Bank transfer,No
CUST_4984,69,Female,Month-to-month,26.4,739.2,No,Fiber optic,28,Yes,Mailed check,No
CUST_3826,67,Female,Month-to-month,49.96,2098.32,No,DSL,42,Yes,Mailed check,No
CUST_4137,47,Female,Month-to-month,108.11,6378.49,No,DSL,59,Yes,Credit card,No
CUST_1595,50,Female,Month-to-month,85.64,4710.2,No,DSL,55,Yes,Mailed check,No
CUST_886,20,Male,Month-to-month,92.98,5764.76,Yes,Fiber optic,62,Yes,Mailed check,No
CUST_3211,51,Male,Two year,27.93,1592.01,No,DSL,57,Yes,Mailed check,No
CUST_460,34,Female,Month-to-month,48.5,2085.5,No,DSL,43,Yes,Mailed check,No
CUST_1566,45,Male,Month-to-month,51.22,1075.62,Yes,Fiber optic,21,Yes,Bank transfer,No
CUST_4044,63,Male,One year,65.42,2616.8,No,DSL,40,No,Electronic check,No
CUST_1846,63,Male,Month-to-month,77.63,1552.6,No,Fiber optic,20,Yes,Electronic check,No
CUST_4975,22,Female,Two year,51.28,2461.44,No,No,48,Yes,Bank transfer,Yes
CUST_3586,60,Female,Month-to-month,78.16,1875.84,No,Fiber optic,24,Yes,Bank transfer,No
CUST_3512,45,Female,Month-to-month,89.28,1517.76,No,No,17,No,Mailed check,No
CUST_4569,22,Male,One year,111.74,6704.4,Yes,Fiber optic,60,Yes,Electronic check,No
CUST_2252,33,Male,Month-to-month,116.54,815.78,No,Fiber optic,7,Yes,Bank transfer,No
CUST_1685,62,Female,Month-to-month,74.19,222.57,No,DSL,3,Yes,Mailed check,No
CUST_1282,49,Male,Month-to-month,24.01,72.03,Yes,Fiber optic,3,Yes,Bank transfer,No
CUST_1109,62,Male,Month-to-month,23.92,1411.28,No,No,59,Yes,Electronic check,No
CUST_2198,38,Female,Month-to-month,84.79,2119.75,No,No,25,Yes,Electronic check,No
CUST_2732,36,Male,Month-to-month,86.76,1735.2,No,DSL,20,No,Mailed check,No
CUST_938,39,Female,Month-to-month,73.98,73.98,No,Fiber optic,1,Yes,Bank transfer,No
CUST_1296,32,Female,Month-to-month,118.7,5104.1,No,Fiber optic,43,Yes,Bank transfer,No
CUST_683,29,Female,One year,104.02,2392.46,Yes,DSL,23,Yes,Credit card,No
CUST_1573,35,Female,Month-to-month,36.39,1346.43,No,No,37,No,Electronic check,No
CUST_323,62,Female,Month-to-month,95.47,2195.81,No,No,23,Yes,Credit card,No
CUST_2417,60,Female,Month-to-month,98.59,5619.63,Yes,Fiber optic,57,Yes,Bank transfer,No
CUST_956,18,Male,Month-to-month,52.08,1302.0,Yes,DSL,25,No,Bank transfer,No
CUST_4310,19,Male,Month-to-month,35.24,845.76,No,No,24,Yes,Bank transfer,Yes
CUST_1341,45,Female,Month-to-month,65.21,1043.36,Yes,DSL,16,No,Bank transfer,No
CUST_2626,67,Male,Month-to-month,76.9,1922.5,No,No,25,Yes,Bank transfer,No
CUST_4547,66,Female,Two year,96.65,6958.8,Yes,Fiber optic,72,No,Electronic check,No
CUST_209,70,Male,Two year,36.72,1725.84,Yes,DSL,47,No,Mailed check,No
CUST_4228,51,Female,Month-to-month,44.07,2908.62,Yes,DSL,66,Yes,Credit card,No
CUST_3807,56,Male,Two year,57.99,2319.6,No,Fiber optic,40,No,Bank transfer,No
CUST_4053,41,Female,Month-to-month,57.16,3486.76,Yes,DSL,61,Yes,Electronic check,No
CUST_3848,23,Male,One year,36.66,439.92,No,DSL,12,Yes,Bank transfer,No
CUST_4321,23,Male,Month-to-month,94.42,5854.04,Yes,DSL,62,Yes,Bank transfer,No
CUST_4173,36,Male,Month-to-month,71.77,4808.59,No,Fiber optic,67,Yes,Electronic check,Yes
CUST_4630,56,Female,Two year,34.3,1680.7,No,Fiber optic,49,Yes,Electronic check,Yes
CUST_1168,70,Male,Month-to-month,38.36,2301.6,No,Fiber optic,60,Yes,Mailed check,Yes
CUST_1882,40,Female,Month-to-month,50.77,3198.51,No,DSL,63,Yes,Credit card,No
CUST_2370,58,Female,Month-to-month,94.61,4541.28,Yes,Fiber optic,48,Yes,Bank transfer,No
CUST_2936,46,Female,Month-to-month,45.31,2945.15,No,Fiber optic,65,Yes,Credit card,No
CUST_3183,48,Male,Month-to-month,101.09,5661.04,No,DSL,56,No,Bank transfer,No
CUST_3179,44,Male,One year,93.18,5031.72,No,DSL,54,Yes,Mailed check,No
CUST_3616,49,Female,Month-to-month,57.15,57.15,No,DSL,1,No,Electronic check,No
CUST_3007,31,Female,Month-to-month,82.4,906.4,No,No,11,No,Mailed check,No
CUST_4701,40,Male,One year,28.87,0.0,Yes,Fiber optic,0,Yes,Bank transfer,No
CUST_1999,40,Female,Month-to-month,69.8,4188.0,No,Fiber optic,60,No,Electronic check,No
CUST_3173,46,Male,One year,66.38,663.8,Yes,Fiber optic,10,Yes,Mailed check,Yes
CUST_1680,20,Female,Two year,77.68,5437.6,Yes,Fiber optic,70,No,Mailed check,No
CUST_1166,66,Female,Month-to-month,66.54,4524.72,No,Fiber optic,68,No,Mailed check,No
CUST_169,62,Female,Two year,68.73,2405.55,No,No,35,Yes,Bank transfer,No
CUST_689,26,Female,One year,90.94,636.58,No,No,7,Yes,Bank transfer,No
CUST_725,50,Female,Month-to-month,52.44,1887.84,No,Fiber optic,36,Yes,Electronic check,No
CUST_3425,35,Female,Month-to-month,76.87,2152.36,No,DSL,28,Yes,Mailed check,Yes
CUST_1593,70,Female,Two year,97.81,3325.54,No,Fiber optic,34,Yes,Electronic check,Yes
CUST_149,19,Female,One year,72.0,1152.0,Yes,No,16,Yes,Electronic check,No
CUST_1980,43,Male,One year,85.1,4425.2,No,DSL,52,Yes,Credit card,Yes
CUST_1435,24,Female,Month-to-month,31.75,1428.75,No,DSL,45,Yes,Credit card,No
CUST_3957,23,Female,Month-to-month,114.16,7077.92,No,No,62,No,Electronic check,Yes
CUST_1205,37,Male,One year,75.54,3625.92,Yes,DSL,48,Yes,Bank transfer,Yes
CUST_4608,20,Male,Month-to-month,93.07,1861.4,Yes,No,20,No,Bank transfer,Yes
CUST_2429,20,Male,Month-to-month,103.38,7443.36,No,Fiber optic,72,Yes,Mailed check,No
CUST_3933,56,Male,One year,95.08,5894.96,No,No,62,Yes,Bank transfer,No
CUST_2437,56,Male,Month-to-month,58.25,1339.75,No,DSL,23,No,Electronic check,No
CUST_2762,59,Female,Month-to-month,54.3,0.0,Yes,No,0,Yes,Credit card,No
CUST_2904,21,Female,Two year,106.18,7007.88,No,No,66,Yes,Electronic check,Yes
CUST_3101,30,Female,Month-to-month,23.97,1102.62,No,DSL,46,Yes,Credit card,No
CUST_4230,28,Male,Month-to-month,114.57,6530.49,No,Fiber optic,57,Yes,Bank transfer,No
CUST_3321,48,Male,Two year,85.39,3244.82,No,DSL,38,Yes,Credit card,No
CUST_1000,66,Male,Two year,21.21,699.93,No,Fiber optic,33,No,Electronic check,No
CUST_580,43,Male,Month-to-month,27.16,543.2,No,DSL,20,Yes,Mailed check,No
CUST_15,49,Female,Month-to-month,84.48,2196.48,No,Fiber optic,26,No,Electronic check,Yes
CUST_3837,58,Female,Month-to-month,90.14,90.14,Yes,No,1,Yes,Mailed check,No
CUST_530,54,Female,Two year,84.0,1512.0,Yes,DSL,18,Yes,Electronic check,Yes
CUST_4854,47,Male,Month-to-month,22.82,867.16,No,No,38,Yes,Bank transfer,No
CUST_1228,61,Male,One year,52.5,1102.5,No,Fiber optic,21,No,Credit card,No
CUST_2957,49,Male,Month-to-month,61.24,244.96,No,DSL,4,Yes,Credit card,No
CUST_4144,50,Male,Month-to-month,119.97,2999.25,No,Fiber optic,25,Yes,Mailed check,No
CUST_2415,54,Female,Month-to-month,105.01,945.09,No,Fiber optic,9,Yes,Mailed check,No
CUST_2000,35,Female,Month-to-month,47.68,2813.12,No,No,59,Yes,Bank transfer,No
CUST_4624,46,Female,Month-to-month,33.28,1597.44,No,Fiber optic,48,No,Bank transfer,Yes
CUST_525,37,Male,Two year,110.11,3193.19,No,Fiber optic,29,No,Mailed check,No
CUST_51,21,Female,One year,117.02,7138.22,Yes,No,61,Yes,Credit card,Yes
CUST_2282,44,Male,One year,82.25,5099.5,No,DSL,62,No,Bank transfer,No
CUST_1634,24,Male,One year,86.56,4847.36,No,Fiber optic,56,Yes,Credit card,No
CUST_1982,37,Female,Two year,51.55,1494.95,No,Fiber optic,29,Yes,Bank transfer,No
CUST_2408,50,Male,Month-to-month,61.4,1596.4,No,DSL,26,Yes,Electronic check,No
